roll_angle,jounce,lower_outer_x,lower_outer_y,lower_outer_z,lower_inner1_x,lower_inner1_y,lower_inner1_z,lower_inner2_x,lower_inner2_y,lower_inner2_z,upper_outer_x,upper_outer_y,upper_outer_z,upper_inner1_x,upper_inner1_y,upper_inner1_z,upper_inner2_x,upper_inner2_y,upper_inner2_z,rc_x,rc_y,rc_z,ic_y,ic_z,Steering_trail_x,Scrub_radius_y,kingpin_inclination_deg,camber_angle_deg,Bump_Steer
-0.05200728579175022,0.0,-17.431768866381514,521.4105468905856,137.09057970713837,-180.0,168.79227276581358,78.31822800851836,180.0,173.78551239534482,78.05830878629988,-1.0167945042520083,513.2569991028353,315.5991670600614,-135.0,250.60471851979383,207.23961382077235,180.0,267.4038719639169,241.41253356083564,0.0,0.0,9.75299113545761,-218.25451635663774,13.807532779838326,-25.038099937351692,2.6722881853202125,5.253927394364069,-2.6152209776709823,26.74090895203605
-0.05288876521194938,0.0,-17.430358921515136,521.4454926226997,137.0916210845703,-179.99999999999997,168.85287752280914,78.1694082499624,179.99999999999997,173.8458860990364,77.90508769131974,-1.057689898034459,513.357530713846,315.6070765282275,-134.99999999999997,250.7789330261125,207.01862799796731,179.99999999999997,267.6082026652928,241.17672635563005,0.0,0.0,9.748926069738731,-216.51824448771214,13.769536275948866,-25.00381219664917,2.656673646770514,5.240261750300711,-2.594113727413084,26.740908905476648
-0.05377024463214854,0.0,-17.42894058088468,521.4802181768556,137.09264877999283,-180.0,168.91333805311262,78.02053547755615,180.0,173.90611169643867,77.75181378786796,-1.098523290294636,513.4575599848309,315.6149202809959,-135.0,250.95293964870916,206.79748904470574,180.0,267.81231240650465,240.9407394789234,0.0,0.0,9.745251165632311,-214.78615544099983,13.732194083104858,-24.969561665447817,2.6410599169573743,5.226615136551496,-2.5730985215511453,26.74090885563714
-0.05465172405234769,0.0,-17.427513761641677,521.5147223113481,137.09366290857292,-180.0,168.97365318054614,77.87160985506877,180.0,173.96618801155628,77.59848724313338,-1.1392944196208354,513.5570850306462,315.6226987234814,-135.0,251.12673712317985,206.576197180908,180.0,268.0161998997581,240.70457316217292,0.0,0.0,9.741968355001573,-213.05823458495024,13.695504696142692,-24.935348364921545,2.625446194046276,5.2129875914277255,-2.552175547867214,26.74090880891156
-0.055533203472546845,0.0,-17.426078493626346,521.5490037849868,137.0946636698372,-180.00000000000003,169.03382172046526,77.72263154854178,180.00000000000003,174.02611385993043,77.44510822657708,-1.1800031762317849,513.6561038930645,315.63041242916097,-135.00000000000003,251.3003241767038,206.35475262884466,180.00000000000003,268.2198638488522,240.46822763920673,0.0,0.0,9.739079648878064,-211.33446641039484,13.659466698257077,-24.901172400984414,2.6098317344719817,5.199379138520392,-2.5313450166333076,26.74090876534676
-0.056414682892746,0.0,-17.424634826973328,521.5830613316799,137.09565111789016,-180.0,169.09384247715272,77.5736007263816,180.0,174.08588804603235,77.29167691002486,-1.2206494438287347,513.7546147207077,315.63806167803045,-135.0,251.4736995254368,206.1331556132288,180.0,268.42330294657296,240.23170314631605,0.0,0.0,9.73658693303679,-209.61483738261632,13.624078526618149,-24.86703391768513,2.5942156675365595,5.185789814363524,-2.5106070981466515,26.740908730769338
-0.05729616231294516,0.0,-17.423182663693325,521.616893693624,137.09662543819044,-180.0,169.1537142551798,77.42451755905878,180.0,174.14550937462496,77.13819346736646,-1.2612328615453432,513.8526156287553,315.645646959445,-135.0,251.646861885873,205.91140636091538,180.0,268.62651588605473,239.99499992195456,0.0,0.0,9.734492135293115,-207.89933307754202,13.58933865486648,-24.83293299162864,2.5785971663621012,5.172219684027814,-2.4899619750604316,26.740908712693663
-0.05817764173314432,0.0,-17.42172206455674,521.6504996738298,137.09758674868976,-180.0,169.21343585023368,77.27538221937434,180.0,174.20497664159,76.98465807482195,-1.301753501698842,513.9501045618366,315.6531687993605,-135.0,251.81980996567208,205.68950510116733,180.0,268.82950135160775,239.75811820700457,0.0,0.0,9.732797395006362,-206.1879381529563,13.555245828028887,-24.79886963424405,2.562975636446822,5.158668722357205,-2.4694099028057868,26.740908699317853
-0.05905912115334347,0.0,-17.420253058768655,521.6838778855874,137.0985351738015,-180.0,169.27300603893104,77.12619488278068,180.0,174.26428862374183,76.83107091126261,-1.3422109761720549,514.0470797327563,315.660627503159,-135.0,251.9925424534731,205.46745206597663,180.0,269.0322580085318,239.52105824509795,0.0,0.0,9.731504487654766,-204.48063997219927,13.521798326755672,-24.764844171203357,2.5473499501954393,5.145137047348698,-2.4489509934235993,26.74090871496328
-0.05994060057354263,0.0,-17.418775599436813,521.7170271243717,137.09947079779252,-180.0,169.3324236123619,76.9769557264184,180.0,174.32344411237102,76.67743215724774,-1.3826054121620523,514.1435390545142,315.66802355873995,-135.0,252.1650580524383,205.245247489101,180.0,269.2347845366603,239.28382028165282,0.0,0.0,9.730615583423367,-202.77742352595178,13.488994930714924,-24.730856379090895,2.531719523547281,5.1316245824664275,-2.4285855103614784,26.740908743309323
